3.141744,1,10000,0.016648,Berks-MBP.attlocal.net
3.141408,2,10000,0.006673,Berks-MBP.attlocal.net
3.142206,3,10000,0.004282,Berks-MBP.attlocal.net
3.141936,4,10000,0.003146,Berks-MBP.attlocal.net
